    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 5000,          7178,            2181,           1199,     31010,           0,       9773
 5010,          7190,            2183,           1200,     31074,           0,       9709
 5020,          7201,            2184,           1205,     31163,           0,       9745
 5030,          7213,            2186,           1221,     31235,           0,       9745
 5040,          7226,            2189,           1208,     31311,           0,       9775
 5050,          7238,            2191,           1209,     31408,           0,       9810
 5060,          7251,            2194,           1212,     31474,           0,       9836
 5070,          7263,            2196,           1248,     31558,           0,      10613
 5080,          7282,            2205,           1299,     31617,           0,      10403
 5090,          7296,            2209,           1308,     31683,           0,      10799
 5100,          7307,            2210,           1309,     31777,           0,      10813
 5110,          7321,            2214,           1318,     31867,           0,      10321
 5120,          7332,            2215,           1276,     31983,           0,      10298
 5130,          7344,            2217,           1288,     32038,           0,      10663
 5140,          7359,            2222,           1272,     32103,           0,      10252
 5150,          7370,            2223,           1261,     32151,           0,      10467
 5160,          7381,            2224,           1343,     32146,           0,      10843
 5170,          7394,            2227,           1307,     32207,           0,      10375
 5180,          7412,            2235,           1290,     32270,           0,      10500
 5190,          7430,            2243,           1363,     32376,           0,      10685
 5200,          7446,            2249,           1288,     32410,           0,      10388
 5210,          7458,            2251,           1284,     32452,           0,      10786
 5220,          7470,            2253,           1313,     32560,           0,      10419
 5230,          7481,            2254,           1313,     32573,           0,      10468
 5240,          7494,            2257,           1276,     32670,           0,      10425
 5250,          7506,            2259,           1283,     32755,           0,      10525
 5260,          7524,            2267,           1285,     32786,           0,      11314
 5270,          7536,            2269,           1374,     32819,           0,      11067
 5280,          7552,            2275,           1353,     32882,           0,      11063
 5290,          7562,            2275,           1336,     32970,           0,      10552
 5300,          7576,            2279,           1295,     33013,           0,      10617
 5310,          7589,            2282,           1302,     33090,           0,      10593
 5320,          7605,            2288,           1303,     33163,           0,      10559
 5330,          7620,            2293,           1274,     33234,           0,      10369
 5340,          7639,            2302,           1278,     33282,           0,      10388
 5350,          7654,            2307,           1279,     33394,           0,      10401
 5360,          7669,            2312,           1281,     33453,           0,      10610
 5370,          7681,            2314,           1282,     33524,           0,      10681
 5380,          7699,            2322,           1306,     33612,           0,      10478
 5390,          7712,            2325,           1286,     33678,           0,      10511
 5400,          7732,            2335,           1296,     33709,           0,      10557
 5410,          7743,            2336,           1308,     33786,           0,      10548
 5420,          7757,            2340,           1306,     33865,           0,      10581
 5430,          7768,            2341,           1299,     33948,           0,      10573
 5440,          7780,            2343,           1304,     33990,           0,      10598
 5450,          7796,            2349,           1303,     34059,           0,      10596
 5460,          7810,            2353,           1303,     34100,           0,      10636
 5470,          7823,            2356,           1303,     34187,           0,      10646
 5480,          7838,            2361,           1307,     34237,           0,      10684
 5490,          7856,            2369,           1312,     34369,           0,      10683
 5500,          7870,            2373,           1312,     34459,           0,      10722
 5510,          7884,            2377,           1314,     34513,           0,      10732
 5520,          7895,            2378,           1316,     34547,           0,      10776
 5530,          7910,            2383,           1345,     34617,           0,      10771
 5540,          7928,            2391,           1327,     34700,           0,      10781
 5550,          7944,            2397,           1324,     34746,           0,      10818
 5560,          7958,            2401,           1332,     34880,           0,      10842
 5570,          7970,            2403,           1334,     34960,           0,      10880
 5580,          7988,            2411,           1340,     35040,           0,      10900
 5590,          8010,            2423,           1336,     35090,           0,      10909
 5600,          8023,            2426,           1358,     35197,           0,      10935
 5610,          8039,            2432,           1343,     35271,           0,      10952
 5620,          8052,            2435,           1347,     35347,           0,      10973
 5630,          8067,            2440,           1345,     35449,           0,      11000
 5640,          8080,            2443,           1353,     35487,           0,      11019
 5650,          8091,            2444,           1353,     35514,           0,      11043
 5660,          8104,            2447,           1352,     35592,           0,      11100
 5670,          8120,            2453,           1364,     35697,           0,      11078
 5680,          8142,            2465,           1359,     35750,           0,      11144
 5690,          8152,            2465,           1371,     35810,           0,      11134
 5700,          8167,            2470,           1362,     35879,           0,      11142
 5710,          8184,            2477,           1368,     35952,           0,      11608
 5720,          8204,            2487,           1408,     36020,           0,      11938
 5730,          8219,            2492,           1503,     36089,           0,      11672
 5740,          8233,            2496,           1509,     36182,           0,      11806
 5750,          8249,            2502,           1413,     36230,           0,      11237
 5760,          8262,            2505,           1397,     36331,           0,      11270
 5770,          8282,            2515,           1393,     36415,           0,      11331
 5780,          8300,            2523,           1390,     36458,           0,      11309
 5790,          8314,            2527,           1395,     36518,           0,      11355
 5800,          8329,            2532,           1403,     36618,           0,      11420
 5810,          8345,            2538,           1410,     36714,           0,      11415
 5820,          8357,            2540,           1398,     36771,           0,      11483
 5830,          8374,            2547,           1403,     36826,           0,      11422
 5840,          8385,            2548,           1402,     36905,           0,      11466
 5850,          8401,            2554,           1406,     37013,           0,      11475
 5860,          8412,            2555,           1405,     37087,           0,      11517
 5870,          8427,            2560,           1429,     37163,           0,      11533
 5880,          8441,            2564,           1413,     37270,           0,      11618
 5890,          8460,            2573,           1418,     37345,           0,      11568
 5900,          8476,            2579,           1419,     37385,           0,      11573
 5910,          8492,            2585,           1427,     37457,           0,      11615
 5920,          8511,            2594,           1430,     37556,           0,      11634
 5930,          8524,            2597,           1430,     37618,           0,      11682
 5940,          8540,            2603,           1445,     37669,           0,      11688
 5950,          8557,            2610,           1436,     37793,           0,      11758
 5960,          8573,            2616,           1445,     37834,           0,      11752
 5970,          8593,            2626,           1441,     37922,           0,      11810
 5980,          8607,            2630,           1447,     38046,           0,      11801
 5990,          8619,            2632,           1441,     38082,           0,      11843
 6000,          8635,            2638,           1451,     38158,           0,      11817
 6010,          8646,            2639,           1450,     38269,           0,      11843
 6020,          8663,            2646,           1467,     38351,           0,      11866
 6030,          8675,            2648,           1468,     38448,           0,      11907
 6040,          8688,            2651,           1458,     38530,           0,      11941
 6050,          8705,            2658,           1461,     38608,           0,      11950
 6060,          8719,            2662,           1464,     38679,           0,      11994
 6070,          8732,            2665,           1466,     38778,           0,      12006
 6080,          8745,            2668,           1466,     38865,           0,      12043
 6090,          8762,            2675,           1469,     38931,           0,      12080
 6100,          8775,            2678,           1471,     39023,           0,      12060
 6110,          8791,            2684,           1473,     39094,           0,      12087
 6120,          8810,            2693,           1479,     39221,           0,      12105
 6130,          8821,            2694,           1485,     39306,           0,      12132
 6140,          8836,            2699,           1481,     39398,           0,      12154
 6150,          8848,            2701,           1528,     39473,           0,      12646
 6160,          8869,            2712,           1533,     39533,           0,      12635
 6170,          8890,            2723,           1616,     39594,           0,      13628
 6180,          8901,            2724,           1673,     39661,           0,      12376
 6190,          8916,            2729,           1472,     39684,           0,      12056
 6200,          8930,            2733,           1477,     39760,           0,      12073
 6210,          8944,            2737,           1472,     39816,           0,      12077
 6220,          8963,            2746,           1474,     39862,           0,      12108
 6230,          8980,            2753,           1479,     39921,           0,      12097
 6240,          8997,            2760,           1482,     39977,           0,      12177
 6250,          9009,            2762,           1522,     40010,           0,      12300
 6260,          9024,            2767,           1490,     40116,           0,      12172
 6270,          9036,            2769,           1489,     40146,           0,      12178
 6280,          9051,            2774,           1491,     40198,           0,      12211
 6290,          9071,            2784,           1500,     40286,           0,      12228
 6300,          9082,            2785,           1504,     40326,           0,      12240
 6310,          9098,            2791,           1497,     40382,           0,      12258
 6320,          9112,            2795,           1500,     40457,           0,      12278
 6330,          9123,            2796,           1514,     40474,           0,      12304
 6340,          9139,            2802,           1502,     40616,           0,      12345
 6350,          9155,            2808,           1506,     40645,           0,      12350
 6360,          9170,            2813,           1513,     40690,           0,      12360
 6370,          9184,            2817,           1511,     40802,           0,      12392
 6380,          9199,            2822,           1513,     40869,           0,      12428
 6390,          9219,            2832,           1516,     40958,           0,      12437
 6400,          9233,            2836,           1520,     41039,           0,      12473
 6410,          9245,            2838,           1525,     41125,           0,      12497
 6420,          9258,            2841,           1523,     41119,           0,      12505
 6430,          9274,            2847,           1540,     41199,           0,      12513
 6440,          9290,            2853,           1533,     41267,           0,      12540
 6450,          9311,            2864,           1540,     41336,           0,      12556
 6460,          9321,            2864,           1538,     41401,           0,      12589
 6470,          9338,            2871,           1547,     41481,           0,      12635
 6480,          9355,            2878,           1598,     41530,           0,      12623
 6490,          9368,            2881,           1543,     41562,           0,      12627
 6500,          9387,            2890,           1572,     41642,           0,      12645
 6510,          9404,            2897,           1557,     41756,           0,      12682
 6520,          9421,            2904,           1557,     41767,           0,      12675
 6530,          9440,            2913,           1576,     41913,           0,      12722
 6540,          9454,            2917,           1578,     41971,           0,      12727
 6550,          9467,            2920,           1579,     41986,           0,      12746
 6560,          9481,            2924,           1569,     42095,           0,      12776
 6570,          9495,            2928,           1572,     42185,           0,      12793
 6580,          9510,            2933,           1591,     42204,           0,      12813
 6590,          9526,            2939,           1575,     42340,           0,      12834
 6600,          9547,            2950,           1589,     42343,           0,      12850
 6610,          9558,            2951,           1581,     42490,           0,      12930
 6620,          9569,            2952,           1593,     42533,           0,      12892
 6630,          9583,            2956,           1590,     42624,           0,      12934
 6640,          9595,            2958,           1585,     42700,           0,      12956
 6650,          9610,            2963,           1585,     42819,           0,      13005
 6660,          9628,            2971,           1594,     42845,           0,      13000
 6670,          9640,            2973,           1590,     42946,           0,      13046
 6680,          9657,            2980,           1593,     42944,           0,      13023
 6690,          9673,            2986,           1597,     43049,           0,      13079
 6700,          9689,            2992,           1600,     43094,           0,      13077
 6710,          9702,            2995,           1603,     43121,           0,      13095
 6720,          9720,            3003,           1604,     43234,           0,      13105
 6730,          9735,            3008,           1610,     43344,           0,      13197
 6740,          9747,            3010,           1615,     43365,           0,      13165
 6750,          9760,            3013,           1621,     43463,           0,      13189
 6760,          9774,            3017,           1652,     43488,           0,      13294
 6770,          9789,            3022,           1636,     43586,           0,      13270
 6780,          9803,            3026,           1621,     43634,           0,      13234
 6790,          9816,            3029,           1618,     43744,           0,      13290
 6800,          9831,            3034,           1631,     43810,           0,      13304
 6810,          9848,            3041,           1626,     43875,           0,      13325
 6820,          9860,            3043,           1630,     43928,           0,      13329
 6830,          9872,            3045,           1629,     44000,           0,      13351
 6840,          9886,            3049,           1629,     44107,           0,      13357
 6850,          9901,            3054,           1645,     44153,           0,      13403
 6860,          9917,            3060,           1636,     44233,           0,      13407
 6870,          9931,            3064,           1641,     44248,           0,      13402
 6880,          9944,            3067,           1644,     44439,           0,      13454
 6890,          9963,            3076,           1643,     44450,           0,      13453
 6900,          9975,            3078,           1652,     44551,           0,      13504
 6910,          9992,            3085,           1653,     44664,           0,      13530
 6920,         10003,            3086,           1653,     44678,           0,      13548
 6930,         10015,            3088,           1655,     44771,           0,      13561
 6940,         10028,            3091,           1657,     44772,           0,      13573
 6950,         10042,            3095,           1660,     44903,           0,      13608
 6960,         10054,            3097,           1661,     44972,           0,      13622
 6970,         10067,            3100,           1662,     45069,           0,      13630
 6980,         10079,            3102,           1669,     45117,           0,      13685
 6990,         10096,            3109,           1667,     45184,           0,      13698
 7000,         10113,            3116,           1676,     45272,           0,      13715
 7010,         10131,            3124,           1677,     45359,           0,      13707
 7020,         10145,            3128,           1672,     45412,           0,      13733
 7030,         10156,            3129,           1679,     45530,           0,      13777
 7040,         10174,            3137,           1682,     45644,           0,      13808
 7050,         10187,            3140,           1687,     45682,           0,      13849
 7060,         10201,            3144,           1688,     45760,           0,      13837
 7070,         10217,            3150,           1705,     45879,           0,      14191
 7080,         10231,            3154,           1698,     45919,           0,      13896
 7090,         10248,            3161,           1688,     46030,           0,      13933
 7100,         10263,            3166,           1712,     46105,           0,      13942
 7110,         10280,            3173,           1699,     46179,           0,      14006
 7120,         10291,            3174,           1703,     46266,           0,      14018
 7130,         10307,            3180,           1704,     46363,           0,      14024
 7140,         10321,            3184,           1706,     46465,           0,      14040
 7150,         10334,            3187,           1707,     46530,           0,      14114
 7160,         10352,            3195,           1709,     46613,           0,      14080
 7170,         10366,            3199,           1721,     46733,           0,      14129
 7180,         10382,            3205,           1717,     46773,           0,      14151
 7190,         10396,            3209,           1717,     46824,           0,      14166
 7200,         10409,            3212,           1725,     46861,           0,      14150
 7210,         10423,            3216,           1719,     46965,           0,      14209
 7220,         10437,            3220,           1724,     46980,           0,      14211
 7230,         10448,            3221,           1728,     47061,           0,      14222
 7240,         10465,            3228,           1727,     47178,           0,      14251
 7250,         10478,            3231,           1734,     47224,           0,      14266
 7260,         10493,            3236,           1739,     47282,           0,      14291
 7270,         10507,            3240,           1770,     47348,           0,      14406
 7280,         10529,            3252,           1743,     47449,           0,      14316
 7290,         10541,            3254,           1744,     47523,           0,      14342
 7300,         10563,            3266,           1745,     47594,           0,      14374
 7310,         10575,            3268,           1761,     47644,           0,      14363
 7320,         10587,            3270,           1771,     47737,           0,      14410
 7330,         10603,            3276,           1764,     47778,           0,      14436
 7340,         10620,            3283,           1754,     47818,           0,      14451
 7350,         10637,            3290,           1758,     47988,           0,      14492
 7360,         10656,            3299,           1763,     48029,           0,      14518
 7370,         10674,            3307,           1771,     48105,           0,      14533
 7380,         10686,            3309,           1770,     48171,           0,      14536
 7390,         10698,            3311,           1768,     48261,           0,      14568
 7400,         10712,            3315,           1781,     48326,           0,      14566
 7410,         10724,            3317,           1771,     48359,           0,      14603
 7420,         10738,            3321,           1774,     48481,           0,      14609
 7430,         10751,            3324,           1802,     48552,           0,      14670
 7440,         10763,            3326,           1780,     48636,           0,      14673
 7450,         10782,            3335,           1785,     48681,           0,      14680
 7460,         10799,            3342,           1783,     48780,           0,      14698
 7470,         10815,            3348,           1786,     48862,           0,      14711
 7480,         10826,            3349,           1790,     48912,           0,      14737
 7490,         10845,            3358,           1793,     49004,           0,      14768
 7500,         10861,            3364,           1814,     49053,           0,      14822
 7510,         10878,            3371,           1796,     49188,           0,      14829
 7520,         10895,            3378,           1802,     49219,           0,      14838
 7530,         10909,            3382,           1805,     49317,           0,      14885
 7540,         10922,            3385,           1820,     49414,           0,      14888
 7550,         10934,            3387,           1809,     49468,           0,      14935
 7560,         10944,            3387,           1827,     49496,           0,      14921
 7570,         10958,            3391,           1839,     49581,           0,      14969
 7580,         10975,            3398,           1815,     49753,           0,      14982
 7590,         10994,            3407,           1821,     49752,           0,      15001
 7600,         11006,            3409,           1820,     49849,           0,      15053
 7610,         11024,            3417,           1854,     49938,           0,      15365
 7620,         11038,            3421,           1832,     50057,           0,      15084
 7630,         11050,            3423,           1840,     50135,           0,      15086
 7640,         11063,            3426,           1842,     50219,           0,      15142
 7650,         11078,            3431,           1833,     50302,           0,      15176
 7660,         11093,            3436,           1836,     50423,           0,      15193
 7670,         11107,            3440,           1836,     50490,           0,      15222
 7680,         11121,            3444,           1839,     50609,           0,      15223
 7690,         11134,            3447,           1842,     50638,           0,      15303
 7700,         11148,            3451,           1843,     50676,           0,      15241
 7710,         11163,            3456,           1848,     50792,           0,      15279
 7720,         11174,            3457,           1847,     50835,           0,      15304
 7730,         11189,            3462,           1850,     50955,           0,      15331
 7740,         11207,            3470,           1856,     51014,           0,      15347
 7750,         11223,            3476,           1868,     51114,           0,      15360
 7760,         11235,            3478,           1879,     51133,           0,      15388
 7770,         11252,            3485,           1860,     51230,           0,      15440
 7780,         11263,            3486,           1889,     51342,           0,      15530
 7790,         11276,            3489,           1867,     51392,           0,      15459
 7800,         11291,            3494,           1869,     51504,           0,      15496
 7810,         11306,            3499,           1882,     51521,           0,      15493
 7820,         11324,            3507,           1872,     51670,           0,      15538
 7830,         11339,            3512,           1880,     51743,           0,      15542
 7840,         11357,            3520,           1882,     51818,           0,      15593
 7850,         11373,            3526,           1882,     51924,           0,      15608
 7860,         11384,            3527,           1878,     51996,           0,      15876
 7870,         11400,            3533,           1954,     52050,           0,      16414
 7880,         11414,            3537,           2030,     52139,           0,      16482
 7890,         11432,            3545,           1997,     52203,           0,      16590
 7900,         11448,            3551,           1993,     52315,           0,      16643
 7910,         11462,            3555,           1898,     52402,           0,      15828
 7920,         11480,            3563,           1913,     52501,           0,      15761
 7930,         11493,            3566,           1904,     52593,           0,      15829
 7940,         11507,            3570,           1900,     52702,           0,      15848
 7950,         11521,            3574,           1908,     52737,           0,      15880
 7960,         11535,            3578,           1913,     52849,           0,      15872
 7970,         11552,            3585,           1913,     52915,           0,      15908
 7980,         11562,            3585,           1913,     52992,           0,      15899
 7990,         11576,            3589,           1911,     53076,           0,      15942
 8000,         11590,            3593,           1919,     53156,           0,      15955
 8010,         11602,            3595,           1924,     53216,           0,      15945
 8020,         11614,            3597,           1919,     53321,           0,      15974
 8030,         11628,            3601,           1925,     53446,           0,      15993
 8040,         11645,            3608,           1924,     53548,           0,      16053
 8050,         11658,            3611,           1925,     53576,           0,      16104
 8060,         11672,            3615,           1938,     53702,           0,      16105
 8070,         11686,            3619,           1940,     53735,           0,      16138
 8080,         11703,            3626,           1936,     53900,           0,      16136
 8090,         11718,            3631,           1938,     53963,           0,      16152
 8100,         11739,            3642,           1943,     54026,           0,      16194
 8110,         11752,            3645,           1946,     54125,           0,      16239
 8120,         11767,            3650,           2119,     54237,           0,      16260
 8130,         11780,            3653,           1948,     54331,           0,      16242
 8140,         11797,            3660,           1945,     54411,           0,      16277
 8150,         11813,            3666,           1950,     54511,           0,      16303
 8160,         11827,            3670,           1955,     54644,           0,      16313
 8170,         11847,            3680,           1974,     54749,           0,      16385
 8180,         11862,            3685,           1965,     54833,           0,      16390
 8190,         11882,            3695,           1967,     54961,           0,      16423
 8200,         11892,            3695,           1970,     54994,           0,      16523
 8210,         11911,            3704,           1972,     55074,           0,      16499
 8220,         11928,            3711,           1973,     55094,           0,      16558
 8230,         11945,            3718,           1975,     55107,           0,      16570
 8240,         11961,            3724,           1994,     55137,           0,      16649
 8250,         11973,            3726,           1982,     55212,           0,      16686
 8260,         11997,            3740,           1986,     55280,           0,      16687
 8270,         12012,            3745,           1991,     55321,           0,      16729
 8280,         12030,            3753,           1991,     55352,           0,      16761
 8290,         12046,            3759,           2034,     55413,           0,      16847
 8300,         12060,            3763,           2010,     55506,           0,      16799
 8310,         12074,            3767,           2002,     55567,           0,      16837
 8320,         12093,            3776,           2010,     55623,           0,      16967
 8330,         12108,            3781,           2047,     55639,           0,      16850
 8340,         12121,            3784,           2011,     55719,           0,      16866
 8350,         12131,            3784,           2020,     55738,           0,      16885
 8360,         12145,            3788,           2024,     55792,           0,      16883
 8370,         12161,            3794,           2014,     55842,           0,      16883
 8380,         12177,            3800,           2020,     55937,           0,      17035
 8390,         12190,            3803,           2048,     56009,           0,      16954
 8400,         12202,            3805,           2027,     56061,           0,      17014
 8410,         12217,            3810,           2025,     56103,           0,      16991
 8420,         12236,            3819,           2027,     56162,           0,      16999
 8430,         12252,            3825,           2028,     56213,           0,      17035
 8440,         12264,            3827,           2031,     56289,           0,      17032
 8450,         12277,            3830,           2035,     56398,           0,      17097
 8460,         12294,            3837,           2043,     56455,           0,      17118
 8470,         12312,            3845,           2042,     56481,           0,      17082
 8480,         12327,            3850,           2043,     56541,           0,      17112
 8490,         12341,            3854,           2042,     56586,           0,      17134
 8500,         12356,            3859,           2049,     56645,           0,      17389
 8510,         12376,            3869,           2058,     56687,           0,      17211
 8520,         12391,            3874,           2053,     56769,           0,      17191
 8530,         12403,            3876,           2056,     56833,           0,      17220
 8540,         12419,            3882,           2060,     56891,           0,      17251
 8550,         12432,            3885,           2067,     56939,           0,      17281
 8560,         12448,            3891,           2067,     56991,           0,      17294
 8570,         12470,            3903,           2069,     57121,           0,      17297
 8580,         12482,            3905,           2068,     57161,           0,      17371
 8590,         12494,            3907,           2072,     57201,           0,      17349
 8600,         12521,            3924,           2079,     57298,           0,      17389
 8610,         12532,            3925,           2086,     57342,           0,      17417
 8620,         12545,            3928,           2081,     57396,           0,      17408
 8630,         12560,            3933,           2081,     57485,           0,      17443
 8640,         12574,            3937,           2089,     57539,           0,      17461
 8650,         12590,            3943,           2086,     57629,           0,      17461
 8660,         12606,            3949,           2092,     57684,           0,      17516
 8670,         12617,            3950,           2110,     57783,           0,      17527
 8680,         12634,            3957,           2094,     57862,           0,      17549
 8690,         12648,            3961,           2097,     57950,           0,      17577
 8700,         12662,            3965,           2096,     57945,           0,      17587
 8710,         12673,            3966,           2103,     58094,           0,      17609
 8720,         12688,            3971,           2108,     58107,           0,      17663
 8730,         12704,            3977,           2106,     58181,           0,      17639
 8740,         12714,            3977,           2106,     58199,           0,      17673
 8750,         12730,            3983,           2110,     58281,           0,      17718
 8760,         12747,            3990,           2110,     58321,           0,      17710
 8770,         12766,            3999,           2116,     58432,           0,      17720
 8780,         12780,            4003,           2120,     58433,           0,      17785
 8790,         12794,            4007,           2123,     58500,           0,      17781
 8800,         12805,            4008,           2166,     58544,           0,      17911
 8810,         12821,            4014,           2126,     58648,           0,      17839
 8820,         12835,            4018,           2127,     58699,           0,      17823
 8830,         12853,            4026,           2131,     58828,           0,      17874
 8840,         12866,            4029,           2127,     58807,           0,      17894
 8850,         12878,            4031,           2139,     58864,           0,      17885
 8860,         12891,            4034,           2139,     58916,           0,      17893
 8870,         12906,            4039,           2155,     59001,           0,      17941
 8880,         12928,            4051,           2145,     59090,           0,      17972
 8890,         12942,            4055,           2150,     59147,           0,      17972
 8900,         12957,            4060,           2164,     59220,           0,      17966
 8910,         12976,            4069,           2154,     59359,           0,      18033
 8920,         12990,            4073,           2155,     59373,           0,      18038
 8930,         13005,            4078,           2162,     59418,           0,      18072
 8940,         13018,            4081,           2169,     59499,           0,      18075
 8950,         13035,            4088,           2159,     59604,           0,      18095
 8960,         13049,            4092,           2172,     59658,           0,      18108
 8970,         13062,            4095,           2167,     59736,           0,      18133
 8980,         13074,            4097,           2170,     59778,           0,      18175
 8990,         13088,            4101,           2172,     59869,           0,      18170
 9000,         13102,            4105,           2170,     59891,           0,      18187
 9010,         13116,            4109,           2177,     59998,           0,      18231
 9020,         13139,            4122,           2188,     60023,           0,      18252
 9030,         13154,            4127,           2203,     60095,           0,      18698
 9040,         13165,            4128,           2225,     60192,           0,      18647
 9050,         13177,            4130,           2229,     60285,           0,      18649
 9060,         13190,            4133,           2237,     60352,           0,      18690
 9070,         13206,            4139,           2246,     60404,           0,      18721
 9080,         13217,            4140,           2235,     60505,           0,      18757
 9090,         13229,            4142,           2236,     60622,           0,      18779
 9100,         13240,            4143,           2238,     60619,           0,      18836
 9110,         13255,            4148,           2261,     60695,           0,      18784
 9120,         13268,            4151,           2243,     60779,           0,      18792
 9130,         13281,            4154,           2243,     60859,           0,      18934
 9140,         13296,            4159,           2252,     60902,           0,      18849
 9150,         13310,            4163,           2247,     61038,           0,      18913
 9160,         13327,            4170,           2256,     61085,           0,      18905
 9170,         13338,            4171,           2259,     61220,           0,      18927
 9180,         13352,            4175,           2257,     61281,           0,      19487
 9190,         13363,            4176,           2418,     61316,           0,      18628
 9200,         13381,            4184,           2227,     61438,           0,      18625
 9210,         13398,            4191,           2220,     61516,           0,      18676
 9220,         13417,            4200,           2225,     61532,           0,      18698
 9230,         13435,            4208,           2228,     61623,           0,      18719
 9240,         13450,            4213,           2251,     61692,           0,      18746
 9250,         13466,            4219,           2232,     61746,           0,      18757
 9260,         13478,            4221,           2245,     61831,           0,      18782
 9270,         13491,            4224,           2238,     61815,           0,      18768
 9280,         13504,            4227,           2233,     61958,           0,      18836
 9290,         13520,            4233,           2248,     61958,           0,      18825
 9300,         13531,            4234,           2251,     62080,           0,      18844
 9310,         13551,            4244,           2290,     62118,           0,      19026
 9320,         13567,            4250,           2254,     62139,           0,      18891
 9330,         13577,            4250,           2251,     62289,           0,      18917
 9340,         13595,            4258,           2257,     62332,           0,      18922
 9350,         13612,            4265,           2253,     62409,           0,      18964
 9360,         13623,            4266,           2258,     62458,           0,      19025
 9370,         13638,            4271,           2265,     62520,           0,      19018
 9380,         13653,            4276,           2263,     62547,           0,      19012
 9390,         13666,            4279,           2265,     62631,           0,      19058
 9400,         13680,            4283,           2269,     62747,           0,      19045
 9410,         13696,            4289,           2271,     62781,           0,      19044
 9420,         13706,            4289,           2288,     62813,           0,      19093
 9430,         13720,            4293,           2268,     62868,           0,      19104
 9440,         13737,            4300,           2277,     62993,           0,      19117
 9450,         13752,            4305,           2281,     63059,           0,      19157
 9460,         13766,            4309,           2280,     63109,           0,      19174
 9470,         13779,            4312,           2285,     63248,           0,      19223
 9480,         13791,            4314,           2290,     63309,           0,      19225
 9490,         13802,            4315,           2292,     63361,           0,      19241
 9500,         13814,            4317,           2291,     63381,           0,      19279
 9510,         13832,            4325,           2290,     63484,           0,      19284
 9520,         13847,            4330,           2295,     63528,           0,      19273
 9530,         13859,            4332,           2299,     63608,           0,      19329
 9540,         13877,            4340,           2301,     63666,           0,      19369
 9550,         13890,            4343,           2305,     63765,           0,      19442
 9560,         13902,            4345,           2310,     63845,           0,      19417
 9570,         13914,            4347,           2305,     63856,           0,      19418
 9580,         13927,            4350,           2306,     63939,           0,      19454
 9590,         13946,            4359,           2310,     64020,           0,      19467
 9600,         13958,            4361,           2315,     64101,           0,      19523
 9610,         13971,            4364,           2326,     64186,           0,      19480
 9620,         13983,            4366,           2321,     64226,           0,      19525
 9630,         14000,            4373,           2319,     64334,           0,      19541
 9640,         14014,            4377,           2329,     64388,           0,      19536
 9650,         14030,            4383,           2331,     64470,           0,      19589
 9660,         14044,            4387,           2334,     64533,           0,      19582
 9670,         14062,            4395,           2337,     64649,           0,      19639
 9680,         14075,            4398,           2339,     64749,           0,      19636
 9690,         14089,            4402,           2336,     64806,           0,      19680
 9700,         14102,            4405,           2340,     64886,           0,      19688
 9710,         14114,            4407,           2346,     64956,           0,      19740
 9720,         14130,            4413,           2362,     65065,           0,      19809
 9730,         14145,            4418,           2348,     65139,           0,      20140
 9740,         14158,            4421,           2350,     65203,           0,      19827
 9750,         14171,            4424,           2349,     65268,           0,      19845
 9760,         14187,            4430,           2353,     65298,           0,      19871
 9770,         14197,            4430,           2355,     65348,           0,      19896
 9780,         14213,            4436,           2354,     65458,           0,      19982
 9790,         14224,            4437,           2356,     65506,           0,      19907
 9800,         14238,            4441,           2364,     65607,           0,      20203
 9810,         14250,            4443,           2366,     65684,           0,      19947
 9820,         14262,            4445,           2409,     65696,           0,      20113
 9830,         14274,            4447,           2372,     65847,           0,      19971
 9840,         14288,            4451,           2385,     65877,           0,      20001
 9850,         14300,            4453,           2374,     65960,           0,      20301
 9860,         14312,            4455,           2367,     66058,           0,      20263
 9870,         14332,            4465,           2380,     66126,           0,      20045
 9880,         14346,            4469,           2379,     66167,           0,      20054
 9890,         14359,            4472,           2379,     66243,           0,      20091
 9900,         14376,            4479,           2381,     66310,           0,      20097
 9910,         14394,            4487,           2385,     66361,           0,      20164
 9920,         14409,            4492,           2421,     66481,           0,      20133
 9930,         14422,            4495,           2384,     66552,           0,      20185
 9940,         14440,            4503,           2417,     66604,           0,      20215
 9950,         14456,            4509,           2397,     66766,           0,      20266
 9960,         14469,            4512,           2398,     66795,           0,      20294
 9970,         14480,            4513,           2405,     66907,           0,      20394
 9980,         14492,            4515,           2419,     66979,           0,      20444
 9990,         14507,            4520,           2422,     67052,           0,      20457
10000,         14520,            4523,           2429,     67100,           0,      20442
